id,price_1,time_1,conven_1,comfort_1,meals_1,petfr_1,emipp_1,nonsig1_1,nonsig2_1,nonsig3_1,price_2,time_2,conven_2,comfort_2,meals_2,petfr_2,emipp_2,nonsig1_2,nonsig2_2,nonsig3_2,price_3,time_3,conven_3,comfort_3,meals_3,petfr_3,emipp_3,nonsig1_3,nonsig2_3,nonsig3_3,choice
699,2,6,3,4,3,0,1.153,2.269,1,5,3,3.5,4,4.5,2.592,0,0.5,2,3,2,8.22,2.399,8,2,0,2.767,7,5.11,0.521,4,2
700,2,6,4.119,4,3,0,2,4,1,5,3.964,3.5,4,4.5,2,0.448,0.5,2,3,2,7,3,8,2,0,4.637,7,5,1,4,2
701,2,6.269,3,4,3.39,0,2,4,1,5,3,3.5,3.746,4.5,2,0,0.091,2,3,2,7,3,8,2,0,3,7,3.054,1,4,2
702,2,6,3,4,3,0,2.788,4,1.625,5,3,2.736,4,4.5,0.893,-1.806,0.5,3.567,3,2,7,3,8,3.869,0,3,7,6.553,1,4,3
703,2,6,3,4,3,-2.212,2,4.355,1.769,5,0.804,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,6.285,1,4,2
704,2.842,6,3,4,1.14,0,0.717,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,0.43,7,3,8,2,-2.218,4.085,7,5,1,2.536,2
705,2,6.424,3.284,4,3,0,3.177,4,1,5,3,3.5,4,4.5,0.89,0.288,0.5,2,3,2,7,3,9.229,2,0,2.748,7,5,1.636,4,3
706,2,6,3,4,2.326,0,2,4,1,5,3.85,3.5,4,5.856,2,0,0.5,0.373,3,2,7,4.428,8,2,0,3,7,5,1,4,2
707,2,6,3,4,3,0,2.801,4,1,5,3,3.5,3.78,4.5,2,0,0.5,2,3,2,7.539,3.19,9.224,2,0,3,7,4.749,1,4.298,2
708,3.417,4.247,3,3.598,3,0,1.017,4,1,5,3,3.5,4,4.5,1.233,2.009,-0.942,1.731,4.273,2,7,3,8.359,2,0,3.374,7,5,1.74,4,3
709,2,6,3,4,3,0,2,4,1,5,3,3.977,4,4.5,2,0,0.5,1.095,3,2,7,3.059,7.903,2,0,3,7,5,1,4,2
710,3.487,5.194,3,4,3,0,2,4,1,5.448,3,3.5,4,4.5,2,0,2.622,2,3,2,5.876,4.282,8,2,0,3,7,5,1,4,2
711,2.071,6,3,4,3.746,0,2,4,1,5,3,3.5,4,4.848,2,0,0.849,2.417,3,2,7,3,8,2,0,3,7,5,1,4,2
712,2,6,3,4.784,4.411,-1.366,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,3.66,2
713,0.155,6,1.604,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,1.513,-0.731,3,2,7.089,2.279,8.166,2,-0.469,3,7,5,1,4,3
714,2,6.224,3,4,3,0,2,6.344,1,5,3,3.5,4,4.5,2,0,1.68,2,3.107,2,7,3,8,0.864,0,3,7,4.659,1,4,3
715,2,6,3,3.873,3,0,2,4,1,5,3,3.5,4,4.5,2,-0.204,0.5,2,3.144,2,7,1.442,8,2,0,3.568,8.341,5,1,4,2
716,2,6,3,4,3,0,1.906,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,3.171,7,3,8,2,0,3,6.571,5,1,4,3
717,2,7.075,3,4,3,0,2,4,1,5,3,4.084,4,4.5,2,-0.171,-0.698,2.015,3,2.541,7,3,7.079,2,0,3,7,5,0.565,4,3
718,2,6,3,4,2.3,0,2,2.927,1,5,3,3.5,4,4.5,0.35,0,0.5,2,3,3.156,7,3,8.52,2,0,3,7,5,1,4,2
719,2,6,3,4,3,0,2,4.853,1,5,3,4.838,4,4.5,2,0,0.5,2,3,2,7.521,3,8,2,0,2.792,7,5,0.124,4,2
720,2,6,3,4,1.731,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,1.005,8,2,0,3,7,3.562,1.804,4,2
721,2,6,3,2.788,3,0,2,4,1,5,3,3.83,4,4.5,3.312,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,2
722,3.678,6,3,4,3,0,2,4,2.051,5,3,3.5,4,4.5,2,-0.828,-0.461,2,3,2,7,1.767,8,2,0,3.014,7,5,1,4,2
723,2,6,2.302,4,3,0,2,4,1,5,3,3.5,4,4.5,3.697,0,0.5,2,3,2,7,3,8.995,2,0,3,7,5,0.881,4,2
724,2,6,3,4,3,0,0.784,4,1,5,3.416,3.5,4,4.5,2.379,0,0.5,2,3,2.988,7,3,7.625,2,0,3,7,5,1,4,3
725,2,5.126,3,4,3,0,2,3.813,1,5,3.003,2.133,4,4.5,2,0,0.5,2,3,2,7,3,8,2,-1.18,3,7.87,5,1,4,2
726,2,6,3.488,4,3,0.366,2,4,1,4.754,3,3.5,4,4.5,2,0,-0.654,0.423,3,2,7,3,8,2,0,3,7,5.207,1,4,2
727,2,4.66,3,4,3,-1.274,2,5.113,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,-1.473,4,2
728,2,6,3,4,3.508,0,2,4,1,4.873,3,3.5,4,4.5,2,-0.913,0.5,2,3,2,7,3,8,1.187,0,2.147,7,5,1,4,2
729,2,6,3,4,0.876,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,4.043,8,2,0,3,7,6.073,1,4,2
730,2,6,3,2.263,1.481,0,2,4,1,5,3,3.5,4,4.5,2,0,0.18,2,3,2,7,3,7.691,2,3.646,3,7,5,1,4,3
731,2,6,3,4,3,0,1.215,4,1,5,3,3.08,4,4.5,2,0,0.5,2,3,2,7,3,8,3.464,0,1.712,6.559,5,1,4,2
732,2,6,3,4,1.274,0,2,4,1,5,3,2.337,4.246,4.5,2,0,0.5,2,3,2,6.505,3,8,2,0,3,7,4.279,1,4,3
733,2,4.98,3,4,3,0,2,4,1,5,3,3.5,3.528,4.5,2,0,0.81,2.38,2.738,1.747,7,3,8,2,-0.072,3,8.083,5,1,4,3
734,0.355,6,2.264,4,3,0.695,2,4,1,5,3,3.5,4,6.307,2,0,0.5,2,3,2,7,3,8,2,0,3,7.027,5,1,4,2
735,2.703,6,3,4,3,0,2,4,1.615,5,3,3.5,4,3.49,3.25,0,0.5,2,2.962,2,7,3.559,8,2,0.528,3,7,5,1,4,3
736,2.194,6.574,3,4,3,0,2,4,1,5,3,3.5,4,4.534,2,0,-1.608,2,3.654,2,7,3,6.795,2,0,3,7,5,1,4,2
737,2,6,2.892,4,3,0,2,4,1,5,3,3.849,4,4.5,2,0.05,0.5,2,3,2,7,2.95,8,2,-1.209,3,7,5,1,4,3
738,2,6,2.621,4,3,0,2,4,1,6.068,3,3.5,4,4.5,2,-0.431,0.5,2,3,2,7,3,9.544,2,0.072,3,7,5,1,4.4,2
739,2,6,3,4,3,1.049,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,1
740,2,6,2.876,4,3,0.538,0.747,3.372,1,5,3,5.827,4.934,4.5,2,0,0.5,2,3,2,7,3,8,2.31,0,3,7,5,1,4,3
741,2,6,3,4,3,0,2,4,1.015,5,3,5.208,4,4.5,2,0,0.161,2,3,1.712,7.542,3,8,0.773,0,3,7,5,1,4,1
742,2,6,3,4,3,0.054,2,4,0.477,5,3,3.5,4.621,4.5,2,0,0.5,2,3,2,7,0.785,8,2.976,0,3,7,5,0.84,4,2
743,2.911,6,3,4,3,0,2,4.755,1,5,3,3.5,4,3.723,2,0,0.5,2,3,0.454,7,3,8,2,0,3,7,5,1,2.989,2
744,2,4.802,3,4,2.823,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2.97,1.992,2,7,3,7.908,2,0,4.314,7,5,1,4,1
745,2,6,3,4,3,0.796,2,4,1,5,3.526,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4.3,1
746,2,6,1.842,4,3,0,2.616,4,1,5,3,3.376,4,4.5,2.213,0,-0.488,2,3,2,7,2.952,8,2,0,1.745,7,5,1,4,2
747,2,6,3,4,3,0,2,4,1.476,5,3,3.5,4,4.5,2,0.098,0.284,2,3,2,7,3,7.774,2.154,-1.493,3,7.741,5,1,4,2
748,2,6,3,4,3,0,2,2.607,1,5,3,4.896,4,2.271,0.384,0,0.5,2,3,3.029,7,3,8,2,0,3,7,5.799,1,4,3
749,2,6,3,4,3,0,3.227,4,1,5,3,5.107,4,4.5,2,0,0.5,2,3,2,5.935,3,8,2,0,3,7,5,1,4,3
750,2,6,5.311,4,3,0,2,4.766,1.384,5,3,3.5,4,4.5,1.956,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,3
751,2,6,3,4,3,0,2,4,1,5,2.823,3.5,4,4.5,2,0,0.5,2,3,1.283,7,3,8,2.245,0,3,7,5,1,4,2
752,2,6,3,1.678,3,0.602,2,4,1,5.156,3,3.5,4,4.5,2,0,-0.055,2,3,2,7,3,8,2,0,3,7,5,1,4,2
753,2,6,3,4,3,0,2,3.223,1,5,1.974,3.5,4,4.5,2,0,0.5,1.462,0.912,2,7,3,8,2,0,3,7,5.365,1,4,2
754,2,6,3,4,3,0,2,4,1,5,3,3.5,4,4.581,2,0,0.5,2,3,2,7,3,8,2,0.538,3,7,5,1,5.821,2
755,2,7.476,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,-0.762,2,3,2,7,3,8,2,0,3.1,7,5,1,4,3
756,2,6,3,4.031,3,0.717,1.47,4,1,5,3,1.787,4,4.5,1.123,0,0.5,2,3.946,2,7,3,7.141,1.336,0.052,3.09,7,5,1,4,2
757,2,6,3,4,3,0,1.433,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2.998,7,3,8,2,0,3,7,5,1,4,2
758,2,6,3,4,3,0,2,4,1,5.61,3,3.5,4,4.5,2,0.754,-0.003,-0.16,3,2,7,3,8,2,0,3,7,5,1,4,2
759,0.472,6.683,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,-0.912,2,3,2.076,6.737,3,8,4.171,0,3,7,5,1,4,2
760,2,6,3,4,3,0,2.455,3.379,-0.399,5,3,3.5,4,4.5,-0.299,0,0.5,2,3,2,7,4.547,8,1.516,0,3,7,5,1,4,2
761,2,6,3,4.007,3,0,2,4,1,7.009,3,1.673,4,4.5,2,0,0.5,2,3,2,6.316,3,8.616,2,0,3,7,5,0.477,4,2
762,2.129,5.934,2.647,4,3,0,2,3.838,1,5,3,3.5,4,4.5,2,0.727,-0.14,2,3.117,1.307,7,3,8,2,0,2.548,7,5,0.067,3.615,2
763,1.562,6,3,4,3,0,2,2.489,1,5,3,3.5,4,4.5,2.586,0,0.5,2,3,2,7,3,8,0.627,0,3,7,5,1,4,2
764,2,6,2.944,4,3,0,2,4,2.778,5.553,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,-1.102,2.701,7,5,1,4,2
765,1.783,6,3,4,1.992,0,2,4,1,5,3,1.84,4,4.5,2,0,0.5,2,3.133,0.705,7,3,8,2,0,3,7,5,1,4,3
766,-0.342,6,3.064,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,8.535,3,8,2,0,3,7,5,1,4,2
767,2,6,3,4,3,0,1.168,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3.521,1.747,7,3,8,2,0,3,7,5,3.173,2.486,2
768,2,6,3,4,3,0,2,4,1,4.161,4.141,3.5,4,4.5,2,0,2.226,2,3,0.913,7,2.832,8,2,0,3,7,5,1,4,3
769,1.83,6,3,4,3,0,2.764,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3.233,2,7,3,8,2,0,3,7,5,1.775,3.59,2
770,2,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.412,2.987,2.856,2,5.201,3,8,3.729,-1.601,3,7.047,5.528,1,4,2
771,2,6,3,4,3,0,2,4,1,5,3,3.5,4.495,5.556,2,0,0.5,2,3,2,5.747,3,8,2,0,3,7.39,5,1,4.437,2
772,1.703,5.894,3,4,3,0,2,4,1,3.283,3,3.5,4.697,4.5,2.999,-0.11,-0.109,2,3,2,7,3,8,2,0.437,3,7,5,1,4,3
773,2.973,4.674,3,4,3,0,2,6.039,1,5,2.422,2.173,4,4.5,2,0,0.37,2,3,2,7,3,8,1.726,0,3,7,5,1,4,2
774,2,6,3,4,3,0,2,4,2.176,5,2.226,1.839,4,4.5,2,0,0.88,2,3,2,6.956,3,8,1.47,0,3,7,5,1,4,2
775,0.635,6,3,4,3,0,3.217,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7.224,5,1,4,3
776,2,6,3,4,3,0,0.501,4,1,5,1.519,3.5,4.045,4.5,2,0,1.267,2,3,2,7,3,7.584,2,0,3,7,5,1,4,1
777,2,6.872,3,4,3,1.022,1.485,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2.036,7,3,8,2,0,3,7,2.398,1.317,4,2
778,2,6,3.663,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,2
779,2,6,3,4,3,0,2,4,2.563,5,3,3.5,4,4.5,1.863,0,0.55,2,3,2,7,3,8,2,0,3,4.522,5,1,4,2
780,2,6,3,4,3,0,2,4,1,6.048,3,3.5,3.423,4.5,2,-0.27,0.5,2,3,2,7,3,9.485,2,0,2.627,7,5,1,4,2
781,2,6,3,4,3,0,2,4,1,5,3.236,3.5,4,4.5,1.89,0,1.13,2,3,2,7,3,8,2,0,3.048,7,5,1,4,2
782,2,6,3,4,3,0,1.143,4,1,5,2.968,3.5,4,4.5,2,0,0.5,2,2.846,2.506,7,3,8,2,0,0.466,7,5,1,4,2
783,2,6,3.294,4,3,0,2,4.228,3.601,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,2.836,8,0.514,0,3,7,5,0.352,4,3
784,4.785,6,3,3.129,3,0.971,2,4,1,5,3,3.5,4,4.906,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,0.005,4,2
785,2.719,6,3,4.409,3,0,2,4,1,5,1.269,5.105,4,4.5,2,0,0.5,2,3,2,7.919,3,8,3.935,0,3,7,5,1,4,2
786,2,5.295,3,4.056,3,0,2,4,2.586,5,3,3.5,4,4.5,2,-0.17,0.5,2,1.452,2,7,3,8,2,0,3,5.944,5,1,4,2
787,2,6,3,4,3,0,0.729,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,3.197,5.985,3,8.462,2,0,3,7.01,4.468,1,4,3
788,2,6,3,4,3,0,2,4,0.456,5,3,2.779,4.681,4.5,2,0,0.5,1.554,3,2,7,3,8,2,-0.48,2.949,7,5,1,4,2
789,2,6,3.706,4,3,0,2.145,3.403,1,5,3,3.5,4,4.5,1.511,0,1.011,2,3,2,6.923,3,8,1.915,0,3,7,6.592,0.943,4,3
790,2,6,3,4,3,0,2,3.628,1,5,3,3.5,4,4.846,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,2
791,2,6,3,4,1.79,0,2,4,1,5,3.17,3.5,4,3.329,2,-0.621,0.5,2,3,2,7,4.887,8,2,0,3,4.519,4.496,-0.858,4.744,2
792,2,6,4.244,4,3,0.486,2,2.299,1.456,5,3,3.5,4,4.5,2,0,0.5,2,3.181,2,7,3,8,2,0,3,7,5,1,3.207,2
793,2,6,3,4,3,0,2,4,1.799,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3.604,7,5,1,4,2
794,2,6,3,4,3,0,2,4,1,5,3,3.5,4.069,4.5,2,0,0.5,2,3,2,7,3.848,7.264,2,0,3,7,5,1,4,2
795,2,6,3,4,3,0.176,3.473,4,1,5,3,3.5,4,4.5,2.047,0,0.5,2,3,2,7,3,8,2,0,3,7,5.862,1,4,3
796,2,6,5.225,4,3,0,-0.343,4,1,5,3.113,3.5,4,5.175,2,0,0.5,1.571,3,2,9.098,3,8,2,0.688,2.464,7,5,1,4,1
797,2,6,3,4,3,0,0.7,4,-1.049,5,3,3.5,3.182,4.5,2,0,0.5,2,3.688,2,7,3,8,2,0,3,7,5,1.684,4,2
798,0.763,6,3,5.032,3.022,0,2,4.177,1,3.881,4.663,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5.019,1,4,1
799,2,6,2.659,5.906,3,0,1.442,4,1,6.013,3,3.5,4,4.5,2,1.257,0.5,1.016,3,2,7,3,8,2,0,3,7,5,1,4,2
800,2,6,3,3.844,3,1.509,3.161,4.406,1,5,3,3.5,4,4.5,2,0.023,0.5,2,4.092,1.526,7,3,8,2,0,3.376,7,5,1,4,1
801,2,6,3,4,3,0,2,4,1,5,3,3.896,4,4.5,2,0,2.432,2,3,2,7,3,8,2,0.617,3,7,5,1.04,4,1
802,2,6,3,4,3,0,2,5.417,1,5,3,4.622,4,3.041,2,0,0.5,0.725,3,2,7,3,9.045,2,0,3,7,5,1,4,2
803,2,6,3,4,3,0,2,4,1,5,3,3.5,5.038,4.5,2,0,0.5,1.963,3.091,2,7,3,8,2,0,3,7,5,1,4,2
804,2,6,2.772,3.539,3,0,2,4,1,6.711,3,3.5,4.594,4.5,2,0.798,0.5,2,2.768,2,7,3,8,2,0,3,7,5,1,4,2
805,2,6,2.159,4,3,0.444,2,4,1,6.514,4.025,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,2
806,2,6,3,4,3,0,2.003,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,1
807,2.173,6.412,3,4,1.707,0,2,4.928,1,5,3,3.5,5.251,4.5,2,0,0.5,2,1.563,2,7,3,8,3.01,0,3,7,5,1.225,4,2
808,2,6,3,4,3,0,2,4.928,1,5,0.958,3.5,4,4.5,1.101,0,0.5,2,3,2,7,3,8.966,2.727,0,4.261,7,5,1,4,2
809,2,6,3,4,3,0,2,4.081,0.571,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0.478,3.691,7,5,1,4,2
810,2,6.115,3,4.704,3,0,2,2.245,1,5,3,3.634,4,4.5,1.411,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,1
811,0.933,6,3,4,3,-0.453,2,4,0.701,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,0.763,4,2
812,2,6,3,4,3,0,2,4,1,5,3,3.435,4,4.5,2,0,0.5,2,3,2,7.061,3.531,8,1.734,-0.708,3,7,5,1.515,4,2
813,2,6,3,4,3,0,2,4,-0.798,5,1.114,3.5,2.989,4.5,2,0,0.906,2,3,2,7,3,8,2.345,0,3,7,5,1,4,2
814,2,7.682,3,4,3.818,0,2,3.716,1,5,3,3.5,4.031,4.572,2.338,1.189,1.104,2,1.697,2,7.237,3,8,2,0,3,7,5,1.462,4,2
815,2,6,3,4,1.508,0,2,4,1,5,3,3.5,4.613,4.5,2.108,0,0.5,2,3.428,2,7,3,7.464,2,0,3,7,5,0.749,4,2
816,2,6,2.917,4,3,0,2,4,1,5,3,3.5,4,4.5,2.277,0,0.5,2,3,2,7,3.306,8,2,0,3,7,5,1,4,3
817,2,6,3,4,3,0,2,4.031,2.318,3.319,3,2.864,4,4.5,2,0,0.5,2,3,2,7,3,8,1.108,0,3,7,4.052,1,4,3
818,2,6,3.836,4,2.486,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,2.317,8,1.121,0,3,7,5,1.469,4,2
819,2,6,2.201,4,3,0,2,4.836,1,5.726,3,3.5,4,4.5,0.006,0.995,0.5,3.273,3,2,7,3,8,2,0,3,7,5,1,4,2
820,2,6,3,4,3,0,2,4,1,5,3,3.5,3.811,4.5,2,0,0.5,2,2.558,0.828,7,3,8,2,0,3,8.459,5,1,4.436,2
821,2,6,3,4,3,0,2,4,1,5,3.401,3.5,4,4.335,2,0,0.71,2,3,0.225,7,3,8,2,0,4.212,7.065,5,1,4,3
822,2.166,6,3,4,3,0,1.634,3.561,0.961,5.604,3,3.5,4,4.5,2,0,0.352,2,3,1.643,7,3,8,2,0.533,3,7,5,1,4,3
823,2,6,3,4,3.459,-0.666,2,4,1,5,3.637,4.661,4,4.036,2,0,0.5,2,3,2,7,3,8,4.361,-0.358,3,7,5,1,4,2
824,1.554,6,3,4,3,-0.16,2.311,4,1,5.667,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,3
825,2,6,3,4,3,0,1.662,4,1,5,3,3.5,5.814,5.937,2,0,0.5,2,1.495,2,6.847,3,8,2.691,0,3,7.588,5.179,1,4,2
826,2,6,3,4.258,3,-1.193,2,4,1,5,3,3.5,4,4.626,2,0,0.5,2,3,2,7,3,7.617,2,0,3,7,5,1,4,3
827,2,7.322,3,4,2.68,0,2,4,1,7.135,3,3.5,4,4.5,2,0,0.5,2.022,3.531,2,7,3,8,2,0,3,5.539,5,1.739,4,2
828,2,4.381,3,4,3,0,2,4,1,5,2.768,3.5,4,4.5,2,0,0.5,2,3,2.444,7,3,8,2,0,3,7,5,0.206,4,3
829,2,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,-2.131,0.5,0.593,3,2,7,3,8,2,0,3,7,5,0.629,4,1
830,2,6,3,4,2.404,0,2,4,1,4.104,3,2.544,4,6.699,2.735,0,0.5,2,3,2,5.355,3,8,2,0,3,7,5,1,4,2
831,2,6,3,4,3,0,2,4,1,3.872,3,3.5,4,4.5,2,0,0.5,0.424,3,2,8.837,3,8.193,2,0,3,7,5,1,4,2
832,2,6,3,5.197,3,0,2.04,4,1,4.487,3,3.5,4,4.5,2,0,0.5,2,1.527,2,7,3,8,2,0,3,7,5,1,2.951,2
833,1.037,6,3,4,3,0,2.236,4,1,4.516,3,3.5,4,2.195,2,0,0.5,2,3,3.254,7,3,8,2,0,3,7,5,1,5.193,2
834,2,6,3,4,3,0,3.174,4,1,5,3,3.5,4,4.5,2,-1.013,0.5,2,3,2,7,2.144,8,2,0,3,7,5,2.136,4,2
835,1.496,6,3,4,3,0,2,4,1,5,3,3.5,4,5.52,2,0,0.5,2,3,2,7.505,1.6,8,2,0,3,7,5,2.33,4,2
836,2,4.232,3,4,3.401,0,2,4,1.096,5,3,3.5,4,4.5,3.376,0,0.5,2,3,2.494,7,2.707,6.79,2,-0.031,3,7,5,0.885,3.938,2
837,0.857,7.112,3,4,3,0,2,4,1,3.533,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,2
838,2,6,2.683,4,3,0,2,4,1,4.957,4.025,3.5,4,4.5,2,0,0.683,1.96,3,2,7,3,8,2,0,3,7,5,0.616,4,2
839,2.344,6,3,4.697,2.957,0,2,3.378,1,5.427,3,3.5,4,4.751,2,0,1.377,2,3,2.655,7,3,9.392,2,0,3,6.26,4.34,1,4,3
840,2,6,3,4,3,0,2.989,4,1,5.454,3,3.5,4,4.5,2,0,0.5,2,2.267,0.546,7,3,8,2,0,3,7,5,-0.276,4,2
841,2,6,3,4,2.907,0,2,4,1.759,5,3,3.5,5.195,4.5,2,0,0.5,2,3,2,5.34,3,8,-0.059,0,3.536,7,5,1,4,2
842,2,6,3,4,3,0,2,5.393,1,5,3,3.5,4,6.351,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,3
843,2,6,3,4,3,0,2,4,2.333,5,3,3.5,4,6.828,2,0,0.5,2.254,3,2,7,3,8,2,0,3,7,5,1,4,2
844,2,6,2.712,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2.46,0,3,7,3.945,1,4,2
845,0.018,6,3,4,2.958,0,2,4,2.003,5,3,3.5,4,4.5,2,0,0.5,2,3,1.058,7,3,8,2,0,3,7,5,1,4,3
846,2,6,3,4,2.877,0,0.011,4,1,5,3,3.5,3.977,4.5,2,0,-2.764,2,3,2,7,3.829,8,2,0,3,7,5.689,1,4,2
847,1.172,5.715,3,4,3,-1.521,2.365,2.09,1,6.455,3,3.5,4,4.5,2,-0.213,0.5,2.436,3,2,7,3,7.044,2,0,3,7,4.379,1,4,2
848,2,6,3,4,3,0,4.543,4.222,0.879,5,3,3.5,4,4.5,2,0,0.207,2,3,2,7,3,8,1.157,0,3,7,4.501,1,4,3
849,1.333,6,3,1.334,3,-0.226,2,4,0.247,5,3,3.5,4,4.5,2,0,0.5,2,3,2,5.982,3,8,2,0,2.515,7,5,1,4,2
850,4.975,6,3,4,3,0,2,4,1,5,3,4.841,4,4.5,2,0.114,0.5,2,3,2,7,3,8,2,0,3,6.608,4.067,1,4,2
851,2,6,3,3.211,3,0,2,4,1,5,3,3.5,3.239,4.502,2,0,0.5,2,3,2,7,3,8,2,0,3,7,4.406,1,5.362,2
852,2,6,3,5.206,3,0,2,4,1,5,3,3.5,4,4.5,2,0,1.343,1.657,3,2,9.026,3,9.103,2,0,3,7,5,1,4.065,2
853,2.502,6,3,4,3,0,2,4,1,5,3,3.5,4.779,4.5,2,0,0.5,2,3,2,7,3,8,2,0.26,3,9.386,5,1,4.235,2
854,2,5.404,3,4,3,-0.571,1.098,4,1,5,3,3.5,2.059,4.5,2,0,0.715,2,3,2,7,3,8,2,0,3,7,5,0.618,4,2
855,2.229,6,3,4,3,0,2,3.516,1,5,3,3.5,4,4.5,2,0,0.155,2,3,2,7,3,8,2,0,3,7,5,1,4,2
856,2,7.467,3,4,3,0,1.047,4,1,5,3,3.686,4,4.5,1.379,0,0.604,2,3,1.07,7,3,8,2,0,3,7,5,1,4,2
857,2,6,3,4,3.186,0,2,3.374,1,5.549,3,3.5,4,4.5,2,0,0.5,0.936,3,2,7,3,9.095,2,0,3,7,5,1,4,2
858,2,6,3,4,3,0,2,4,1.645,5.596,3,3.5,4,5.533,2,0,0.5,2,3.287,2,7,3,8,2,0,3,7,5.077,1,4.21,2
859,2,6,3,4,3,0,2,4.595,0.924,5,3,3.5,4,4.5,2,0,0.5,1.074,3,2,7,3,8,2,0,3,7,5,1,4,3
860,2,5.25,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,3.164,3.246,2,7,3,8,2,0,3.595,8.158,5.038,1,4,2
861,2,6,3,4,3,0,2,4,1,5,1.869,3.5,4,4.5,2,0,0.5,2,3,2,8.358,3,8,2,0,3,7,5,3.957,3.231,2
862,0.808,6,3,4,1.905,0,2,4,2.123,5,3,3.5,4,4.5,2,0,-0.149,2,3,2,7,3,8,2,0,3.882,7,4.7,1,4,2
863,2,7.116,3,4,1.946,0,2,4,1,5.311,3,3.5,4,4.5,2,0,0.849,2,3,0.14,7,3,8,2,0,3,6.642,5,1,4,3
864,1.909,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,0.951,2,7,3,8,2,0,4.212,7,5,1.228,4,2
865,2,6,3,4,3,0,2,4,1,4.711,3.116,3.5,4,4.5,1.93,-0.398,0.5,2,3,2,7,3,8,2,-0.434,3,7,6.526,0.079,4,3
866,2,6,3,4,3,0,2,4,1,5,3.049,3.5,4,4.5,2,0,0.5,2,3,2,7.693,3,8,2,-1.791,3,7,5,1,4,2
867,1.824,6,3.214,4,3,0,2,4,1,5,3.983,3.5,6.056,4.5,2,0,0.442,2,3,2,7,3,8,2,0.102,3,7,5,1,4,1
868,2,6,3,3.851,3,-0.306,2,4,1,5,3,3.5,2.529,5.256,2,0,0.5,2,3,2,6.54,3,8,2,0,3,7,5,1,4.098,3
869,2,6,3,4,2.74,0,2,4,1,5,3,4.057,4,3.693,2,0,0.5,2,3,2,7,3,8,2,1.65,3,7,5,1,4,2
870,2,6,3,4,3,0.883,2,4,1,5,3,3.038,4,4.5,1.606,-0.603,0.5,2,3,2.518,7,3,8,2,0,3,7,5,1,4,3
