choice,id,alt,pf,cl,loc,wk,tod,seas,chid
0,79,3,0,5,0,1,0,1,935
0,79,4,7,0,0,0,0,0,935
1,79,1,9,0,0,1,0,0,936
0,79,2,0,1,0,0,0,1,936
0,79,3,0,1,0,1,1,0,936
0,79,4,7,5,0,0,0,0,936
0,79,1,0,5,0,0,0,1,937
0,79,2,0,0,0,0,1,0,937
1,79,3,9,1,0,1,0,0,937
0,79,4,7,1,0,1,0,0,937
0,79,1,7,5,0,0,0,0,938
0,79,2,0,1,0,1,1,0,938
0,79,3,0,0,0,1,0,1,938
1,79,4,9,1,0,0,0,0,938
0,79,1,9,5,0,0,0,0,939
0,79,2,0,1,0,0,1,0,939
0,79,3,7,5,0,1,0,0,939
1,79,4,0,0,1,0,0,1,939
0,79,1,9,5,0,0,0,0,940
0,79,2,7,0,0,0,0,0,940
1,79,3,0,0,0,1,1,0,940
0,79,4,0,1,0,1,0,1,940
0,79,1,0,0,0,1,0,1,941
1,79,2,9,1,1,0,0,0,941
0,79,3,7,5,0,0,0,0,941
0,79,4,0,5,0,1,1,0,941
0,79,1,7,0,0,1,0,0,942
0,79,2,0,5,0,1,1,0,942
1,79,3,9,1,1,0,0,0,942
0,79,4,0,1,0,0,0,1,942
0,79,1,0,5,1,0,1,0,943
1,79,2,9,1,0,1,0,0,943
0,79,3,7,0,0,0,0,0,943
0,79,4,0,0,0,1,0,1,943
0,79,1,0,1,0,1,1,0,944
0,79,2,9,5,0,1,0,0,944
1,79,3,7,0,1,0,0,0,944
0,79,4,0,1,0,1,0,1,944
1,80,1,7,5,1,0,0,0,945
0,80,2,0,1,0,1,0,1,945
0,80,3,0,0,0,0,1,0,945
0,80,4,9,0,0,0,0,0,945
0,80,1,0,5,0,1,1,0,946
0,80,2,0,5,0,0,0,1,946
0,80,3,9,1,1,0,0,0,946
1,80,4,7,0,0,1,0,0,946
0,80,1,0,1,0,0,0,1,947
1,80,2,7,0,0,0,0,0,947
0,80,3,9,0,1,0,0,0,947
0,80,4,0,5,0,1,1,0,947
0,80,1,9,1,1,0,0,0,948
1,80,2,7,1,0,1,0,0,948
0,80,3,0,0,0,1,1,0,948
0,80,4,0,5,0,0,0,1,948
0,80,1,0,5,0,0,1,0,949
1,80,2,7,0,1,0,0,0,949
0,80,3,0,1,0,1,0,1,949
0,80,4,9,0,0,0,0,0,949
0,80,1,0,5,1,0,0,1,950
1,80,2,7,1,0,1,0,0,950
0,80,3,0,0,0,0,1,0,950
0,80,4,9,1,0,0,0,0,950
1,80,1,7,1,0,0,0,0,951
0,80,2,9,0,0,1,0,0,951
0,80,3,0,5,0,0,1,0,951
0,80,4,0,1,1,0,0,1,951
0,80,1,9,0,0,1,0,0,952
1,80,2,7,0,0,0,0,0,952
0,80,3,0,1,0,1,0,1,952
0,80,4,0,5,1,0,1,0,952
1,80,1,0,0,1,0,0,1,953
0,80,2,0,1,0,0,1,0,953
0,80,3,9,1,0,0,0,0,953
0,80,4,9,5,0,1,0,0,953
0,80,1,9,0,0,1,0,0,954
0,80,2,7,5,0,0,0,0,954
1,80,3,0,1,1,0,0,1,954
0,80,4,0,0,0,0,1,0,954
0,80,1,0,1,0,1,0,1,955
0,80,2,9,0,0,1,0,0,955
0,80,3,0,0,0,0,1,0,955
1,80,4,7,5,1,0,0,0,955
0,80,1,0,5,0,1,0,1,956
0,80,2,9,0,0,1,0,0,956
1,80,3,7,1,0,0,0,0,956
0,80,4,0,0,0,0,1,0,956
1,81,1,9,5,0,1,0,0,957
0,81,2,7,1,0,0,0,0,957
0,81,3,0,0,0,0,0,1,957
0,81,4,0,5,0,0,0,1,957
0,81,1,0,1,0,1,1,0,958
0,81,2,0,5,1,0,0,1,958
1,81,3,9,5,1,0,0,0,958
0,81,4,7,0,0,1,0,0,958
0,81,1,0,1,0,1,0,1,959
0,81,2,7,0,0,0,0,0,959
0,81,3,9,0,0,0,0,0,959
1,81,4,0,5,0,1,1,0,959
1,81,1,9,1,1,0,0,0,960
0,81,2,0,5,0,1,1,0,960
0,81,3,7,0,0,0,0,0,960
0,81,4,0,5,0,1,0,1,960
0,81,1,9,5,0,0,0,0,961
0,81,2,0,0,0,1,0,1,961
1,81,3,0,1,1,0,1,0,961
0,81,4,7,5,0,1,0,0,961
0,81,1,0,0,0,1,0,1,962
0,81,2,0,5,0,0,1,0,962
0,81,3,9,5,0,0,0,0,962
1,81,4,7,1,0,1,0,0,962
1,81,1,0,1,0,1,1,0,963
0,81,2,9,5,1,0,0,0,963
0,81,3,0,5,0,1,0,1,963
0,81,4,7,0,0,0,0,0,963
0,81,1,9,0,0,1,0,0,964
0,81,2,0,1,0,0,0,1,964
1,81,3,0,1,0,1,1,0,964
0,81,4,7,5,0,0,0,0,964
0,81,1,0,5,0,0,0,1,965
0,81,2,0,0,0,0,1,0,965
1,81,3,9,1,0,1,0,0,965
0,81,4,7,1,0,1,0,0,965
0,81,1,7,5,0,0,0,0,966
1,81,2,0,1,0,1,1,0,966
0,81,3,0,0,0,1,0,1,966
0,81,4,9,1,0,0,0,0,966
0,81,1,9,5,0,0,0,0,967
0,81,2,0,1,0,0,1,0,967
1,81,3,7,5,0,1,0,0,967
0,81,4,0,0,1,0,0,1,967
0,81,1,9,5,0,0,0,0,968
0,81,2,7,0,0,0,0,0,968
0,81,3,0,0,0,1,1,0,968
1,81,4,0,1,0,1,0,1,968
0,82,1,7,5,0,1,0,0,969
0,82,2,9,1,1,0,0,0,969
0,82,3,0,0,0,0,0,1,969
1,82,4,0,5,0,1,1,0,969
0,82,1,7,0,0,1,0,0,970
0,82,2,9,5,0,1,0,0,970
1,82,3,0,1,1,0,1,0,970
0,82,4,0,5,0,0,0,1,970
0,82,1,9,5,0,0,0,0,971
1,82,2,7,1,0,1,0,0,971
0,82,3,0,0,0,1,1,0,971
0,82,4,0,0,1,0,0,1,971
0,82,1,0,1,0,1,0,1,972
0,82,2,9,1,0,0,0,0,972
1,82,3,7,0,1,0,0,0,972
0,82,4,0,5,0,1,1,0,972
1,82,1,0,0,1,0,1,0,973
0,82,2,9,1,0,1,0,0,973
0,82,3,0,0,0,0,0,1,973
0,82,4,7,5,0,1,0,0,973
0,82,1,0,0,0,0,0,1,974
0,82,2,9,0,0,0,0,0,974
1,82,3,0,1,1,0,1,0,974
0,82,4,7,5,0,1,0,0,974
0,82,1,0,5,0,1,0,1,975
0,82,2,9,0,0,0,0,0,975
1,82,3,0,1,0,0,1,0,975
0,82,4,7,5,1,0,0,0,975
0,82,1,9,0,0,1,0,0,976
1,82,2,7,1,0,0,0,0,976
0,82,3,0,1,1,0,0,1,976
0,82,4,0,5,0,0,1,0,976
0,82,1,0,5,0,1,0,1,977
0,82,2,0,5,0,0,1,0,977
0,82,3,9,0,0,1,0,0,977
1,82,4,7,1,0,0,0,0,977
1,82,1,0,1,0,1,0,1,978
0,82,2,0,5,1,0,1,0,978
0,82,3,7,0,0,0,0,0,978
0,82,4,9,0,0,1,0,0,978
0,82,1,9,5,0,1,0,0,979
1,82,2,0,0,0,1,1,0,979
0,82,3,0,5,1,0,0,1,979
0,82,4,7,1,0,0,0,0,979
1,82,1,0,1,0,1,1,0,980
0,82,2,7,5,0,0,0,0,980
0,82,3,9,5,1,0,0,0,980
0,82,4,0,0,0,1,0,1,980
0,83,1,0,5,0,1,1,0,981
1,83,2,9,0,1,0,0,0,981
0,83,3,0,1,0,1,0,1,981
0,83,4,7,5,0,0,0,0,981
1,83,1,0,5,1,0,0,1,982
0,83,2,7,1,0,0,0,0,982
0,83,3,0,0,0,0,1,0,982
0,83,4,9,1,0,0,0,0,982
0,83,1,0,1,0,0,1,0,983
1,83,2,7,5,0,1,0,0,983
0,83,3,0,0,0,0,1,0,983
0,83,4,0,1,0,0,0,1,983
0,83,1,9,0,0,1,0,0,984
0,83,2,7,0,0,0,0,0,984
0,83,3,0,1,0,1,0,1,984
1,83,4,0,5,1,0,1,0,984
1,83,1,7,5,1,0,0,0,985
0,83,2,0,1,0,1,0,1,985
0,83,3,0,0,0,0,1,0,985
0,83,4,9,0,0,0,0,0,985
0,83,1,0,5,0,1,1,0,986
0,83,2,0,5,0,0,0,1,986
1,83,3,9,1,1,0,0,0,986
0,83,4,7,0,0,1,0,0,986
0,83,1,0,1,0,0,0,1,987
0,83,2,7,0,0,0,0,0,987
1,83,3,9,0,1,0,0,0,987
0,83,4,0,5,0,1,1,0,987
1,83,1,9,1,1,0,0,0,988
0,83,2,7,1,0,1,0,0,988
0,83,3,0,0,0,1,1,0,988
0,83,4,0,5,0,0,0,1,988
0,83,1,0,5,0,0,1,0,989
1,83,2,7,0,1,0,0,0,989
0,83,3,0,1,0,1,0,1,989
0,83,4,9,0,0,0,0,0,989
1,83,1,0,5,1,0,0,1,990
0,83,2,7,1,0,1,0,0,990
0,83,3,0,0,0,0,1,0,990
0,83,4,9,1,0,0,0,0,990
0,83,1,7,1,0,0,0,0,991
0,83,2,9,0,0,1,0,0,991
0,83,3,0,5,0,0,1,0,991
1,83,4,0,1,1,0,0,1,991
0,83,1,9,0,0,1,0,0,992
0,83,2,7,0,0,0,0,0,992
0,83,3,0,1,0,1,0,1,992
1,83,4,0,5,1,0,1,0,992
0,84,1,7,5,0,1,0,0,993
1,84,2,9,1,1,0,0,0,993
0,84,3,0,0,0,0,0,1,993
0,84,4,0,5,0,1,1,0,993
0,84,1,7,0,0,1,0,0,994
0,84,2,9,5,0,1,0,0,994
1,84,3,0,1,1,0,1,0,994
0,84,4,0,5,0,0,0,1,994
0,84,1,9,5,0,0,0,0,995
0,84,2,7,1,0,1,0,0,995
0,84,3,0,0,0,1,1,0,995
1,84,4,0,0,1,0,0,1,995
0,84,1,0,1,0,1,0,1,996
0,84,2,9,1,0,0,0,0,996
1,84,3,7,0,1,0,0,0,996
0,84,4,0,5,0,1,1,0,996
1,84,1,0,0,1,0,1,0,997
0,84,2,9,1,0,1,0,0,997
0,84,3,0,0,0,0,0,1,997
0,84,4,7,5,0,1,0,0,997
0,84,1,0,0,0,0,0,1,998
0,84,2,9,0,0,0,0,0,998
1,84,3,0,1,1,0,1,0,998
0,84,4,7,5,0,1,0,0,998
0,84,1,0,5,0,1,0,1,999
0,84,2,9,0,0,0,0,0,999
0,84,3,0,1,0,0,1,0,999
1,84,4,7,5,1,0,0,0,999
0,84,1,9,0,0,1,0,0,1000
0,84,2,7,1,0,0,0,0,1000
1,84,3,0,1,1,0,0,1,1000
0,84,4,0,5,0,0,1,0,1000
1,84,1,0,5,0,1,0,1,1001
0,84,2,0,5,0,0,1,0,1001
0,84,3,9,0,0,1,0,0,1001
0,84,4,7,1,0,0,0,0,1001
1,84,1,0,1,0,1,0,1,1002
0,84,2,0,5,1,0,1,0,1002
0,84,3,7,0,0,0,0,0,1002
0,84,4,9,0,0,1,0,0,1002
0,84,1,9,5,0,1,0,0,1003
0,84,2,0,0,0,1,1,0,1003
1,84,3,0,5,1,0,0,1,1003
0,84,4,7,1,0,0,0,0,1003
1,84,1,0,1,0,1,1,0,1004
0,84,2,7,5,0,0,0,0,1004
0,84,3,9,5,1,0,0,0,1004
0,84,4,0,0,0,1,0,1,1004
0,85,1,0,5,0,1,1,0,1005
0,85,2,9,0,1,0,0,0,1005
1,85,3,0,1,0,1,0,1,1005
0,85,4,7,5,0,0,0,0,1005
1,85,1,0,5,1,0,0,1,1006
0,85,2,7,1,0,0,0,0,1006
0,85,3,0,0,0,0,1,0,1006
0,85,4,9,1,0,0,0,0,1006
0,85,1,0,1,0,0,1,0,1007
1,85,2,7,5,0,1,0,0,1007
0,85,3,0,0,0,0,1,0,1007
0,85,4,0,1,0,0,0,1,1007
0,85,1,9,0,0,1,0,0,1008
0,85,2,7,0,0,0,0,0,1008
0,85,3,0,1,0,1,0,1,1008
1,85,4,0,5,1,0,1,0,1008
1,85,1,7,5,1,0,0,0,1009
0,85,2,0,1,0,1,0,1,1009
0,85,3,0,0,0,0,1,0,1009
0,85,4,9,0,0,0,0,0,1009
0,85,1,0,5,0,1,1,0,1010
0,85,2,0,5,0,0,0,1,1010
0,85,3,9,1,1,0,0,0,1010
1,85,4,7,0,0,1,0,0,1010
0,85,1,0,1,0,0,0,1,1011
0,85,2,7,0,0,0,0,0,1011
1,85,3,9,0,1,0,0,0,1011
0,85,4,0,5,0,1,1,0,1011
1,85,1,9,1,1,0,0,0,1012
0,85,2,7,1,0,1,0,0,1012
0,85,3,0,0,0,1,1,0,1012
0,85,4,0,5,0,0,0,1,1012
0,85,1,0,5,0,0,1,0,1013
1,85,2,7,0,1,0,0,0,1013
0,85,3,0,1,0,1,0,1,1013
0,85,4,9,0,0,0,0,0,1013
1,85,1,0,5,1,0,0,1,1014
0,85,2,7,1,0,1,0,0,1014
0,85,3,0,0,0,0,1,0,1014
0,85,4,9,1,0,0,0,0,1014
0,85,1,7,1,0,0,0,0,1015
0,85,2,9,0,0,1,0,0,1015
0,85,3,0,5,0,0,1,0,1015
1,85,4,0,1,1,0,0,1,1015
0,85,1,9,0,0,1,0,0,1016
0,85,2,7,0,0,0,0,0,1016
0,85,3,0,1,0,1,0,1,1016
1,85,4,0,5,1,0,1,0,1016
0,86,1,0,0,1,0,1,0,1017
1,86,2,7,1,0,0,0,0,1017
0,86,3,9,5,0,1,0,0,1017
0,86,4,0,5,0,1,0,1,1017
0,86,1,9,5,0,1,0,0,1018
0,86,2,0,0,0,0,0,1,1018
0,86,3,7,1,0,0,0,0,1018
1,86,4,0,0,1,0,1,0,1018
1,86,1,7,0,0,0,0,0,1019
0,86,2,0,0,0,1,1,0,1019
0,86,3,0,5,0,1,0,1,1019
0,86,4,9,1,0,0,0,0,1019
0,86,1,7,5,1,0,0,0,1020
0,86,2,0,1,0,0,0,1,1020
0,86,3,0,5,0,0,1,0,1020
1,86,4,9,0,0,1,0,0,1020
0,86,1,0,0,0,1,0,1,1021
1,86,2,0,1,0,0,1,0,1021
0,86,3,9,0,0,1,0,0,1021
0,86,4,7,5,1,0,0,0,1021
0,86,1,0,5,0,0,0,1,1022
0,86,2,0,1,0,0,1,0,1022
1,86,3,9,5,1,0,0,0,1022
0,86,4,7,0,0,1,0,0,1022
0,86,1,9,5,0,1,0,0,1023
0,86,2,0,0,0,1,1,0,1023
0,86,3,0,5,1,0,0,1,1023
1,86,4,7,1,0,0,0,0,1023
0,86,1,9,1,0,1,0,0,1024
1,86,2,7,0,1,0,0,0,1024
0,86,3,0,5,0,1,1,0,1024
0,86,4,0,0,0,0,0,1,1024
0,86,1,0,0,0,0,1,0,1025
1,86,2,9,1,0,0,0,0,1025
0,86,3,0,5,0,0,0,1,1025
0,86,4,0,5,0,1,0,1,1025
0,86,1,9,5,0,1,0,0,1026
0,86,2,0,5,0,0,0,1,1026
0,86,3,7,1,0,0,0,0,1026
1,86,4,0,0,0,0,1,0,1026
0,86,1,7,1,0,0,0,0,1027
1,86,2,0,0,0,0,1,0,1027
0,86,3,0,5,1,0,0,1,1027
0,86,4,9,5,0,1,0,0,1027
0,86,1,0,0,0,0,1,0,1028
1,86,2,0,1,0,1,0,1,1028
0,86,3,7,5,0,0,0,0,1028
0,86,4,9,0,0,0,0,0,1028
1,87,1,0,0,1,0,1,0,1029
0,87,2,7,1,0,0,0,0,1029
0,87,3,9,5,0,1,0,0,1029
0,87,4,0,5,0,1,0,1,1029
0,87,1,9,5,0,1,0,0,1030
0,87,2,0,0,0,0,0,1,1030
0,87,3,7,1,0,0,0,0,1030
1,87,4,0,0,1,0,1,0,1030
1,87,1,7,0,0,0,0,0,1031
0,87,2,0,0,0,1,1,0,1031
0,87,3,0,5,0,1,0,1,1031
0,87,4,9,1,0,0,0,0,1031
0,87,1,7,5,1,0,0,0,1032
0,87,2,0,1,0,0,0,1,1032
1,87,3,0,5,0,0,1,0,1032
0,87,4,9,0,0,1,0,0,1032
0,87,1,0,0,0,1,0,1,1033
1,87,2,0,1,0,0,1,0,1033
0,87,3,9,0,0,1,0,0,1033
0,87,4,7,5,1,0,0,0,1033
0,87,1,0,5,0,0,0,1,1034
0,87,2,0,1,0,0,1,0,1034
0,87,3,9,5,1,0,0,0,1034
1,87,4,7,0,0,1,0,0,1034
0,87,1,9,5,0,1,0,0,1035
0,87,2,0,0,0,1,1,0,1035
0,87,3,0,5,1,0,0,1,1035
1,87,4,7,1,0,0,0,0,1035
0,87,1,9,1,0,1,0,0,1036
1,87,2,7,0,1,0,0,0,1036
0,87,3,0,5,0,1,1,0,1036
0,87,4,0,0,0,0,0,1,1036
0,87,1,9,5,0,1,0,0,1037
0,87,2,0,5,0,0,0,1,1037
0,87,3,7,1,0,0,0,0,1037
1,87,4,0,0,0,0,1,0,1037
0,87,1,7,1,0,0,0,0,1038
1,87,2,0,0,0,0,1,0,1038
0,87,3,0,5,1,0,0,1,1038
0,87,4,9,5,0,1,0,0,1038
0,87,1,0,0,0,0,1,0,1039
0,87,2,0,1,0,1,0,1,1039
1,87,3,7,5,0,0,0,0,1039
0,87,4,9,0,0,0,0,0,1039
1,88,1,7,5,1,0,0,0,1040
0,88,2,0,1,0,1,0,1,1040
0,88,3,0,0,0,0,1,0,1040
0,88,4,9,0,0,0,0,0,1040
0,88,1,0,5,0,1,1,0,1041
0,88,2,0,5,0,0,0,1,1041
1,88,3,9,1,1,0,0,0,1041
0,88,4,7,0,0,1,0,0,1041
0,88,1,0,1,0,0,0,1,1042
0,88,2,7,0,0,0,0,0,1042
1,88,3,9,0,1,0,0,0,1042
0,88,4,0,5,0,1,1,0,1042
1,88,1,9,1,1,0,0,0,1043
0,88,2,7,1,0,1,0,0,1043
0,88,3,0,0,0,1,1,0,1043
0,88,4,0,5,0,0,0,1,1043
0,88,1,0,5,0,0,1,0,1044
1,88,2,7,0,1,0,0,0,1044
0,88,3,0,1,0,1,0,1,1044
0,88,4,9,0,0,0,0,0,1044
0,88,1,0,5,1,0,0,1,1045
0,88,2,7,1,0,1,0,0,1045
1,88,3,0,0,0,0,1,0,1045
0,88,4,9,1,0,0,0,0,1045
0,88,1,7,1,0,0,0,0,1046
0,88,2,9,0,0,1,0,0,1046
0,88,3,0,5,0,0,1,0,1046
1,88,4,0,1,1,0,0,1,1046
0,88,1,9,0,0,1,0,0,1047
0,88,2,7,0,0,0,0,0,1047
1,88,3,0,1,0,1,0,1,1047
0,88,4,0,5,1,0,1,0,1047
1,88,1,0,0,1,0,0,1,1048
0,88,2,0,1,0,0,1,0,1048
0,88,3,9,1,0,0,0,0,1048
0,88,4,9,5,0,1,0,0,1048
0,88,1,9,0,0,1,0,0,1049
0,88,2,7,5,0,0,0,0,1049
1,88,3,0,1,1,0,0,1,1049
0,88,4,0,0,0,0,1,0,1049
1,88,1,0,1,0,1,0,1,1050
0,88,2,9,0,0,1,0,0,1050
0,88,3,0,0,0,0,1,0,1050
0,88,4,7,5,1,0,0,0,1050
0,88,1,0,5,0,1,0,1,1051
1,88,2,9,0,0,1,0,0,1051
0,88,3,7,1,0,0,0,0,1051
0,88,4,0,0,0,0,1,0,1051
1,89,1,7,5,0,1,0,0,1052
0,89,2,9,1,1,0,0,0,1052
0,89,3,0,0,0,0,0,1,1052
0,89,4,0,5,0,1,1,0,1052
1,89,1,7,0,0,1,0,0,1053
0,89,2,9,5,0,1,0,0,1053
0,89,3,0,1,1,0,1,0,1053
0,89,4,0,5,0,0,0,1,1053
0,89,1,9,5,0,0,0,0,1054
1,89,2,7,1,0,1,0,0,1054
0,89,3,0,0,0,1,1,0,1054
0,89,4,0,0,1,0,0,1,1054
0,89,1,0,1,0,1,0,1,1055
0,89,2,9,1,0,0,0,0,1055
1,89,3,7,0,1,0,0,0,1055
0,89,4,0,5,0,1,1,0,1055
0,89,1,0,0,1,0,1,0,1056
0,89,2,9,1,0,1,0,0,1056
0,89,3,0,0,0,0,0,1,1056
1,89,4,7,5,0,1,0,0,1056
0,89,1,0,0,0,0,0,1,1057
0,89,2,9,0,0,0,0,0,1057
0,89,3,0,1,1,0,1,0,1057
1,89,4,7,5,0,1,0,0,1057
0,89,1,0,5,0,1,0,1,1058
1,89,2,9,0,0,0,0,0,1058
0,89,3,0,1,0,0,1,0,1058
0,89,4,7,5,1,0,0,0,1058
1,89,1,9,0,0,1,0,0,1059
0,89,2,7,1,0,0,0,0,1059
0,89,3,0,1,1,0,0,1,1059
0,89,4,0,5,0,0,1,0,1059
0,89,1,0,5,0,1,0,1,1060
0,89,2,0,5,0,0,1,0,1060
0,89,3,9,0,0,1,0,0,1060
1,89,4,7,1,0,0,0,0,1060
0,89,1,0,1,0,1,0,1,1061
0,89,2,0,5,1,0,1,0,1061
1,89,3,7,0,0,0,0,0,1061
0,89,4,9,0,0,1,0,0,1061
0,89,1,9,5,0,1,0,0,1062
0,89,2,0,0,0,1,1,0,1062
0,89,3,0,5,1,0,0,1,1062
1,89,4,7,1,0,0,0,0,1062
0,89,1,0,1,0,1,1,0,1063
0,89,2,7,5,0,0,0,0,1063
0,89,3,9,5,1,0,0,0,1063
1,89,4,0,0,0,1,0,1,1063
0,90,1,0,0,1,0,0,1,1064
1,90,2,7,5,0,1,0,0,1064
0,90,3,0,1,0,0,1,0,1064
0,90,4,9,1,0,1,0,0,1064
0,90,1,7,5,0,0,0,0,1065
0,90,2,0,1,0,1,1,0,1065
1,90,3,0,0,0,1,0,1,1065
0,90,4,9,5,1,0,0,0,1065
0,90,1,9,1,0,0,0,0,1066
0,90,2,0,1,0,0,1,0,1066
0,90,3,7,5,0,1,0,0,1066
1,90,4,0,0,1,0,0,1,1066
0,90,1,7,5,0,1,0,0,1067
0,90,2,9,1,0,0,0,0,1067
1,90,3,0,0,0,1,1,0,1067
0,90,4,0,1,1,0,0,1,1067
0,90,1,7,5,0,1,0,0,1068
0,90,2,9,1,1,0,0,0,1068
0,90,3,0,0,0,0,0,1,1068
1,90,4,0,5,0,1,1,0,1068
0,90,1,7,0,0,1,0,0,1069
0,90,2,9,5,0,1,0,0,1069
1,90,3,0,1,1,0,1,0,1069
0,90,4,0,5,0,0,0,1,1069
0,90,1,9,5,0,0,0,0,1070
0,90,2,7,1,0,1,0,0,1070
1,90,3,0,0,0,1,1,0,1070
0,90,4,0,0,1,0,0,1,1070
0,90,1,0,1,0,1,0,1,1071
0,90,2,9,1,0,0,0,0,1071
1,90,3,7,0,1,0,0,0,1071
0,90,4,0,5,0,1,1,0,1071
1,90,1,0,0,1,0,1,0,1072
0,90,2,9,1,0,1,0,0,1072
0,90,3,0,0,0,0,0,1,1072
0,90,4,7,5,0,1,0,0,1072
0,90,1,0,0,0,0,0,1,1073
0,90,2,9,0,0,0,0,0,1073
1,90,3,0,1,1,0,1,0,1073
0,90,4,7,5,0,1,0,0,1073
1,90,1,0,5,0,1,0,1,1074
0,90,2,9,0,0,0,0,0,1074
0,90,3,0,1,0,0,1,0,1074
0,90,4,7,5,1,0,0,0,1074
0,90,1,9,0,0,1,0,0,1075
1,90,2,7,1,0,0,0,0,1075
0,90,3,0,1,1,0,0,1,1075
0,90,4,0,5,0,0,1,0,1075
0,91,1,0,0,1,0,1,0,1076
1,91,2,7,1,0,0,0,0,1076
0,91,3,9,5,0,1,0,0,1076
0,91,4,0,5,0,1,0,1,1076
0,91,1,9,5,0,1,0,0,1077
1,91,2,0,0,0,0,0,1,1077
0,91,3,7,1,0,0,0,0,1077
0,91,4,0,0,1,0,1,0,1077
1,91,1,7,0,0,0,0,0,1078
0,91,2,0,0,0,1,1,0,1078
0,91,3,0,5,0,1,0,1,1078
0,91,4,9,1,0,0,0,0,1078
0,91,1,7,5,1,0,0,0,1079
0,91,2,0,1,0,0,0,1,1079
0,91,3,0,5,0,0,1,0,1079
1,91,4,9,0,0,1,0,0,1079
0,91,1,0,0,0,1,0,1,1080
0,91,2,0,1,0,0,1,0,1080
1,91,3,9,0,0,1,0,0,1080
0,91,4,7,5,1,0,0,0,1080
0,91,1,0,5,0,0,0,1,1081
0,91,2,0,1,0,0,1,0,1081
0,91,3,9,5,1,0,0,0,1081
1,91,4,7,0,0,1,0,0,1081
0,91,1,9,5,0,1,0,0,1082
0,91,2,0,0,0,1,1,0,1082
0,91,3,0,5,1,0,0,1,1082
1,91,4,7,1,0,0,0,0,1082
0,91,1,9,1,0,1,0,0,1083
1,91,2,7,0,1,0,0,0,1083
0,91,3,0,5,0,1,1,0,1083
0,91,4,0,0,0,0,0,1,1083
0,91,1,0,0,0,0,1,0,1084
1,91,2,9,1,0,0,0,0,1084
0,91,3,0,5,0,0,0,1,1084
0,91,4,0,5,0,1,0,1,1084
0,91,1,9,5,0,1,0,0,1085
0,91,2,0,5,0,0,0,1,1085
1,91,3,7,1,0,0,0,0,1085
0,91,4,0,0,0,0,1,0,1085
1,91,1,7,1,0,0,0,0,1086
0,91,2,0,0,0,0,1,0,1086
0,91,3,0,5,1,0,0,1,1086
0,91,4,9,5,0,1,0,0,1086
0,91,1,0,0,0,0,1,0,1087
1,91,2,0,1,0,1,0,1,1087
0,91,3,7,5,0,0,0,0,1087
0,91,4,9,0,0,0,0,0,1087
1,92,1,0,0,1,0,1,0,1088
0,92,2,7,1,0,0,0,0,1088
0,92,3,9,5,0,1,0,0,1088
0,92,4,0,5,0,1,0,1,1088
0,92,1,9,5,0,1,0,0,1089
0,92,2,0,0,0,0,0,1,1089
0,92,3,7,1,0,0,0,0,1089
1,92,4,0,0,1,0,1,0,1089
0,92,1,7,0,0,0,0,0,1090
1,92,2,0,0,0,1,1,0,1090
0,92,3,0,5,0,1,0,1,1090
0,92,4,9,1,0,0,0,0,1090
1,92,1,7,5,1,0,0,0,1091
0,92,2,0,1,0,0,0,1,1091
0,92,3,0,5,0,0,1,0,1091
0,92,4,9,0,0,1,0,0,1091
0,92,1,0,0,0,1,0,1,1092
0,92,2,0,1,0,0,1,0,1092
0,92,3,9,0,0,1,0,0,1092
1,92,4,7,5,1,0,0,0,1092
0,92,1,0,5,0,0,0,1,1093
0,92,2,0,1,0,0,1,0,1093
1,92,3,9,5,1,0,0,0,1093
0,92,4,7,0,0,1,0,0,1093
0,92,1,9,5,0,1,0,0,1094
0,92,2,0,0,0,1,1,0,1094
1,92,3,0,5,1,0,0,1,1094
0,92,4,7,1,0,0,0,0,1094
0,92,1,9,1,0,1,0,0,1095
1,92,2,7,0,1,0,0,0,1095
0,92,3,0,5,0,1,1,0,1095
0,92,4,0,0,0,0,0,1,1095
0,92,1,0,0,0,0,1,0,1096
0,92,2,9,1,0,0,0,0,1096
0,92,3,0,5,0,0,0,1,1096
1,92,4,0,5,0,1,0,1,1096
1,92,1,9,5,0,1,0,0,1097
0,92,2,0,5,0,0,0,1,1097
0,92,3,7,1,0,0,0,0,1097
0,92,4,0,0,0,0,1,0,1097
0,92,1,7,1,0,0,0,0,1098
0,92,2,0,0,0,0,1,0,1098
1,92,3,0,5,1,0,0,1,1098
0,92,4,9,5,0,1,0,0,1098
0,92,1,0,0,0,0,1,0,1099
1,92,2,0,1,0,1,0,1,1099
0,92,3,7,5,0,0,0,0,1099
0,92,4,9,0,0,0,0,0,1099
0,93,1,9,0,0,0,0,0,1100
0,93,2,0,0,0,1,0,1,1100
0,93,3,0,1,1,0,1,0,1100
1,93,4,7,5,0,1,0,0,1100
0,93,1,0,0,0,0,1,0,1101
0,93,2,7,5,0,0,0,0,1101
0,93,3,0,0,1,0,0,1,1101
1,93,4,9,1,0,1,0,0,1101
0,93,1,0,1,0,0,1,0,1102
1,93,2,9,5,0,1,0,0,1102
0,93,3,0,5,0,1,0,1,1102
0,93,4,7,0,0,0,0,0,1102
1,93,1,9,0,1,0,0,0,1103
0,93,2,7,5,0,0,0,0,1103
0,93,3,0,1,0,1,0,1,1103
0,93,4,0,1,0,0,1,0,1103
0,93,1,0,0,1,0,1,0,1104
0,93,2,7,1,0,0,0,0,1104
1,93,3,9,5,0,1,0,0,1104
